River_ID,River_Name,Country,Continent,Population_2015,Population_2060,Waste_Generation_2015_tons,Waste_Generation_2060_tons,Plastic_Waste_2015_tons,Plastic_Waste_2060_tons,Mismanaged_Waste_2015_tons,Mismanaged_Waste_2060_tons,Plastic_to_River_2015_tons,Plastic_to_River_2060_tons,River_Length_km,Basin_Area_km2,Urbanization_2015_pct,Urbanization_2060_pct,GDP_per_capita_2015,GDP_per_capita_2060,Policy_Strength_2015,Policy_Strength_2060,Waste_Collection_Rate_2015,Waste_Collection_Rate_2060,Risk_Score_Change
1830,River_1829,Brazil,South America,3558529,4791355,4670.064494736987,3712.8747672690997,1291.447727627713,647.1379583176008,474.8133254956636,253.09564544245495,182.13362991614932,33.50655284819234,1662.6340842172199,294746.95673854905,28.97735819003345,37.699861710945896,23288.742929773638,33542.27598411136,0.6950098897551132,1.0,0.2836541945415947,0.4334496920884233,-148.62707706795698
1831,River_1830,USA,North America,12175384,17469108,13950.550170952312,12840.57224695967,1974.7316767829784,4308.091704780256,1320.8356035326347,2109.0415015412605,261.67623966958826,447.559699385603,1735.0894428670563,258042.35350240045,64.9115496133743,70.35691353965159,6777.409506357053,15132.501554628845,0.9387004436893844,1.0,0.7015453582780118,0.7929195592144336,185.88345971601473
1832,River_1831,Brazil,South America,6679952,10413478,9900.996097484394,11284.622872160844,1772.6604797737798,2250.572405984556,1229.213830553432,678.1040101036266,131.68423563393233,120.78192208162899,973.7737079747428,131429.86921120298,58.07648698887041,68.54051621233774,10355.146763763385,12736.408910273163,0.5890709285530575,0.7378993404918747,0.34966340122679523,0.5789428563799548,-10.90231355230334
1833,River_1832,Philippines,Asia,3290007,3667211,4561.959615305748,2607.62189934603,499.58740526314165,503.2894294505929,250.25691269831978,166.82985742146332,58.070535561472155,11.856226732051645,621.1063428203067,49732.73734990006,33.78239519247522,49.33203059511313,14594.624471164643,23849.983661756698,0.2612272669121639,0.7602384000014437,0.737507378516155,0.9930184258750712,-46.21430882942051
1834,River_1833,China,Asia,12671940,19181102,7687.840362935571,14938.801792404867,823.9638623289193,3508.7385575386284,573.1228972738966,1928.2246815501408,166.13266703974415,511.5081113246642,1505.7149230634366,185015.6712867347,30.41278406606692,45.20851519247028,5229.756271573262,9113.671073508303,0.8258018421552631,0.9774935631799545,0.2903149933397566,0.3964155972376559,345.37544428492004
1835,River_1834,Philippines,Asia,7502300,10018661,10298.052774621277,15548.349668620294,2184.251270797443,3284.931251612327,1062.4759517832065,967.3511893961105,159.8364472833011,167.72304363617175,1854.875772708744,112009.94819289757,74.57223877950234,82.09565336076234,14181.083623373246,31330.24303506587,0.21338848268893962,0.4319662614760278,0.23603897418329986,0.5220260733983765,7.88659635287064
1836,River_1835,China,Asia,11254848,15486647,13641.74816258269,21920.13560482275,2667.5433221801386,4082.1211354027773,1089.3128945181465,1500.536209153683,228.0785656789864,205.82583477731396,373.0418143038275,456741.8158333039,21.785396385062903,33.38542830319917,24517.876566325624,50448.99100951209,0.3554106637330833,0.5138496975143513,0.8747108239520327,0.9282074144203202,-22.252730901672436
1837,River_1836,India,Asia,7401752,11329084,9215.601003161428,15723.61777503638,2139.7443285567615,5365.580659223693,1381.6126788748086,1564.5421265077125,516.8194940223327,218.8783878652691,1830.027535856206,424157.1480714325,46.18222559086009,51.95485378779585,23766.705145044998,30759.44183173998,0.348109591164924,0.6866885102735879,0.28227569534620317,0.5418272769935202,-297.9411061570636
1838,River_1837,Brazil,South America,1376264,2066080,1361.1544728373165,1768.2930809212119,265.41190971500697,492.0202204972131,162.66871516168516,114.47973540012786,50.84038371286707,26.98086671135677,1419.4818922658983,107945.27865589742,52.3510752500705,64.89164847730015,12154.897361476505,21864.616994805492,0.11082556629151974,0.28398256023446566,0.26813246191593965,0.37875191883293574,-23.8595170015103
1839,River_1838,Bangladesh,Asia,11312305,14384196,8042.246452681342,19208.972444974122,2120.845581509264,4138.032252274032,895.106179140692,2224.659684550212,257.054059822455,274.4330869925525,1798.3501168371265,172951.8123063505,55.19333686053039,75.0828473103474,7889.062192792815,19010.145370429833,0.32065241428469815,0.6367670960346276,0.521988652719328,0.7677785433053121,17.379027170097515
1840,River_1839,Brazil,South America,6747020,10383566,8505.745086860394,11132.686825886427,1029.692922834372,2214.970533589629,588.8494085858808,1236.3410761410198,133.36413452467454,235.0321584398095,609.543339980812,206694.44370439884,40.20738846622949,55.040271685802345,24625.12431604022,55586.15737460408,0.19216458492618516,0.5232360222488919,0.24648820046388112,0.35821707217454,101.66802391513497
1841,River_1840,Bangladesh,Asia,1571787,1951508,1890.085200658038,2458.4642622893484,330.7499658614707,508.62639403960645,220.8222645868079,127.56829550351036,50.70283177131699,30.83911330802427,412.9358839146984,466530.83923692984,51.57514440587467,64.14737922318118,10894.796564583145,25359.657253614103,0.9484414088137272,1.0,0.5796755551750499,0.7085313383830891,-19.863718463292717
1842,River_1841,Philippines,Asia,3661661,5610441,2317.512818599882,3771.0330839051985,615.4309876747878,885.9444707617308,312.20934927195736,239.80603497975792,36.974101951179215,34.03903578184511,1290.058318331219,382949.88031713595,50.063120014127804,66.80072527941635,3328.1031020206897,4270.460832494141,0.15886096414345163,0.5676658148989431,0.731531161587091,0.8168731127147514,-2.9350661693341067
1843,River_1842,Philippines,Asia,9603647,16313688,12044.007607663274,13096.612096472432,2610.5817598246344,3948.2768261104693,1050.319227839417,1623.0904895034769,204.1170653902822,172.6868531074903,2425.493850588589,456378.3982330762,46.740063857089226,53.79173477304887,18333.728931355894,28094.816487002867,0.1685178058380945,0.42112941293336836,0.5708948664167173,0.6452549488718209,-31.4302122827919
1844,River_1843,USA,North America,6258874,9533582,9320.287093309582,15123.106266571238,2068.901363330946,4337.195857994445,1132.574407559991,1406.4327781863535,178.7021961391067,211.93646354837327,1722.7542146389474,28932.699801888724,50.85831240865966,61.984272319755505,13423.378611497657,31119.346457783435,0.04761013755705823,0.453059757301739,0.6668369243535386,0.7677989195968188,33.23426740926658
1845,River_1844,Nigeria,Africa,17611768,25492336,17277.581103723845,27609.997478714085,5007.8518097651195,9356.279949596295,3332.441026933052,5189.8988231886215,370.82213223596847,779.2567263580913,2242.4488056378527,377808.15127480164,47.399588139704235,63.99838369796173,5600.552732433709,11087.63277278966,0.5329982818916604,0.8624170906959575,0.7052567939625181,0.9927073167745373,408.43459412212286
1846,River_1845,Indonesia,Asia,12368662,20168779,14163.861585570181,26121.49463786174,2631.417911863285,8852.9851431459,1294.2957926607996,2201.1771506607533,393.7349975125783,180.97479469302868,840.5537529751066,114774.8330015485,52.33606363343734,62.54862188186107,4416.4043025003975,9840.007912941977,0.4684916204381272,0.750271236273499,0.820454067382941,1.0,-212.7602028195496
1847,River_1846,Bangladesh,Asia,6590279,8762736,6994.193841964559,11623.021722622867,1114.1359161762168,3344.0227318060547,587.712562308017,1249.5852694185503,184.47760660768805,161.47902155768358,1800.5317294155436,276005.9229482805,34.73623130744914,49.76036331205961,22176.727653916892,35549.6978497835,0.8123318850233966,1.0,0.7747848668979753,0.8375726265846725,-22.998585050004465
1848,River_1847,India,Asia,17044296,20100055,23417.887902780367,22787.871601201026,5124.308296518864,7256.594755147775,1641.1023767441213,2574.9505249911763,480.7233728803364,389.2553766656236,128.71899158626957,325820.8834303256,43.484077674367924,48.772212698946326,4677.7003995072855,6936.360022047314,0.5106158383546231,0.6851657987679838,0.4529290906981822,0.6905955315852403,-91.4679962147128
1849,River_1848,Brazil,South America,13124007,18157836,7822.391291388974,28202.380760262728,2141.266146303128,4600.385587289634,784.9801743108007,1989.380514297473,133.23391746258736,564.1886610086897,1901.1969231341327,137372.4649426303,20.366084671428567,37.35779553947319,10890.197885226107,22162.54398121826,0.2869748254212975,0.4441241291645659,0.672718114250022,0.8352992612866867,430.95474354610235
1850,River_1849,Vietnam,Asia,3513204,6255036,3200.3910663939064,5731.598789096607,656.2059311050808,934.2352328224326,420.09008977605487,358.8498931952923,64.48409067772249,32.45209034329025,934.3381666599429,287108.0438416106,45.0143514763445,58.9663115525032,17784.20475006832,38645.70632344232,0.4009555595942633,0.7877568842171021,0.2990530472461205,0.477327097316988,-32.03200033443224
1851,River_1850,USA,North America,9558450,14150862,5643.046233389234,15063.748331168254,764.7896338350984,2895.8295482341523,341.65552367151776,1461.0591745980366,110.42167436077207,224.62797735593486,340.74432777140106,141065.11839194922,50.32134659180829,68.36252327223514,24222.238062926594,49139.950245761254,0.3506864904974013,0.7280678719751528,0.435361095074419,0.6417294584285707,114.20630299516279
1852,River_1851,Brazil,South America,6882051,9571143,9503.743234003248,11950.158195008198,2640.813717546196,3213.949354551507,1020.5680657563648,1383.5684090510904,156.88037018165053,117.88968841762203,1652.4500182074883,473790.8316512568,55.3097587524467,72.2465732471801,4624.926900022408,9483.28993714586,0.7329774714964717,0.8496232797022163,0.2680150219305634,0.5134102420626507,-38.99068176402851
1853,River_1852,Vietnam,Asia,10622770,14021449,13032.140094446648,11517.950843567805,1820.3057440952946,3712.9440167418616,994.5815366070868,2211.4631970997502,139.64014573113704,307.46437636445165,812.472760919027,440185.9866217359,35.317791202580636,45.61970616769319,3999.4299540479733,8830.826436184576,0.23770328395885287,0.3650313928517407,0.5045761128836277,0.6524406438740114,167.8242306333146
1854,River_1853,Bangladesh,Asia,3471791,6141289,2438.2820607580534,8857.16798332661,718.4575851246452,1907.7881448679066,268.71946841169245,1127.5333579523015,31.688202527318673,134.16537521337995,1867.9717035594676,309059.3873337766,61.070642785415615,76.69201589269737,17310.533488906072,28474.332101107022,0.3115002266091227,0.5828868444332769,0.7653785031848543,1.0,102.47717268606127
1855,River_1854,Bangladesh,Asia,9210099,11173805,5309.682304964403,8880.340027324357,977.6067569242099,2908.916958737187,501.2832812895037,1452.7048582511345,76.31705029711512,111.12400370843847,637.0625261989875,157626.32598238916,52.88612112933197,71.10477093479858,10939.269111045453,20504.977821761033,0.004613535984920647,0.1179383611414353,0.2586384399492833,0.48338696131904046,34.80695341132335
1856,River_1855,DR Congo,Africa,7901242,13612606,9158.352859383209,11911.341041401962,2121.701125545932,3065.7979408991587,921.9010028189892,648.2279882134661,244.60818015385934,45.729488912053775,2034.9320717452883,45174.30046182353,45.7243565210106,57.24263340369879,14126.940721868195,17677.89217455788,0.20383244753807317,0.38363292114006,0.6192794302833724,0.7351883134422177,-198.87869124180557
1857,River_1856,DR Congo,Africa,15432955,24780922,17990.581682136657,16685.71124976089,4174.011915026605,5608.31746821206,1376.5932518603,2054.1881130860083,438.8994564288305,445.6165696448405,604.9508290502708,82370.57147085648,67.05482024245592,86.39849007103787,19305.794954799312,47341.010648468604,0.6049954241370428,1.0,0.6833049861814208,0.9605261737316924,6.717113216010034
1858,River_1857,Indonesia,Asia,10003157,16714231,6969.657636028135,10486.994946047278,1418.445393889777,2240.550204771613,450.23236201411845,1326.6785115534774,135.0426175138478,365.4376334932932,2497.752335386273,196591.40159887495,35.284221724046915,43.04248761434935,13122.084140887893,26085.456815190955,0.4724227360325248,0.7273235419707977,0.31779079442138986,0.47825570037404586,230.39501597944542
1859,River_1858,USA,North America,218781,302187,235.79275784228938,262.81468733089883,65.20973482778598,79.36312059650535,28.8037649466735,34.45515097710781,3.9949824710499513,3.105031798816679,1357.5101704386338,320658.7845989451,53.44590282373956,66.83702279182668,18686.10845211545,44344.55941214631,0.38759754546785474,0.7023708636522702,0.8251167890656075,0.9911864532003508,-0.8899506722332724
1860,River_1859,Indonesia,Asia,2588026,4235460,3564.491123692093,5665.657315354171,427.82761285981144,1376.4952331219574,164.62286697888047,450.03019461110114,39.61259483376388,47.42515717715057,1314.0374933672936,321994.6652978075,72.49390004646787,80.66580931425086,8108.843246448426,14008.356133387428,0.2245467696437191,0.45736279790863876,0.818345363943094,0.9030090619458875,7.812562343386688
1861,River_1860,USA,North America,16826836,19418426,10030.903149058091,26892.18809947909,2713.02430826534,8021.442745725026,1399.0839053360896,4083.426013787062,203.71323051781957,1000.6451786575313,1087.5142859408197,375407.45163066895,33.66496366518331,51.15311497613867,14418.855371280897,17440.164496325513,0.5192671681369179,0.7433789599070598,0.24025130331886224,0.4020787005659273,796.9319481397117
1862,River_1861,DR Congo,Africa,5533828,7730209,8138.430542664315,8455.640523687971,1883.9792549439742,1294.291689769997,792.3679186185143,718.9487814938623,259.64923533379994,132.42210414229208,2255.3912824275494,243624.03609057033,53.99042385126654,64.72271655922972,15690.980899710663,25336.258086908056,0.3854921775423572,0.8720226828252647,0.2779160758597131,0.35422991217122335,-127.22713119150785
1863,River_1862,USA,North America,18368725,29428152,14714.71227491005,21988.888942645477,1493.4584966163695,5816.12447194157,1026.7052380649645,2289.5360388580543,168.15746174782032,379.6508791146411,1525.105116269621,400882.79010352405,47.16071664556896,54.75499761438938,5106.243760938339,12099.97897858487,0.23624188874777985,0.6274489387881443,0.38826414605234616,0.6184046611508024,211.49341736682078
1864,River_1863,Nigeria,Africa,1125324,1844901,1558.857575367878,2466.1111292741434,335.5832675033872,701.9831234888568,165.79309612851776,204.10811966490843,60.458457245459634,37.38355701993929,1506.0798623107257,495064.34796283813,79.10094069635844,92.8956054713575,1331.9529194279216,2284.288334083423,0.9372932800508892,1.0,0.8994880796374212,0.9705674613515592,-23.074900225520345
1865,River_1864,Philippines,Asia,8301160,12126455,6270.305390331418,18779.114682446925,1403.509054149974,3681.5638699571327,636.6587654034263,1798.413653974983,120.52524301131069,485.39463367572563,455.90104999617904,132988.0398425595,28.693916801965997,35.25659938335847,7857.727874866207,19635.93054300947,0.0943294132616681,0.27953029000058344,0.3901317593546014,0.5949141804726523,364.86939066441494
1866,River_1865,Vietnam,Asia,13664320,24083470,12920.991316446698,35520.20325240148,2780.1369215482573,11824.410342356523,1158.5631940659787,4965.122156907253,251.4185156011481,330.0531655886494,1456.9512166808036,397319.9718921207,53.372217661466024,62.56235012380043,6963.811398767869,10509.715243701976,0.9796316284438096,1.0,0.4218088345499861,0.5764258534862963,78.63464998750129
1867,River_1866,Nigeria,Africa,11228156,13891628,11328.110636758563,19432.264430620362,3118.462765801697,6280.448663907861,2114.006992195961,1572.050372169718,237.38413949066117,120.15621877964078,1521.8185206645053,278503.3739025107,60.27260378421876,70.8389633904547,10093.92574580701,19271.803674496936,0.07905611343050767,0.4990049798849485,0.8459988836683858,0.9928351838507058,-117.22792071102039
1868,River_1867,USA,North America,15524980,23041931,11426.518706776236,15387.350595355603,1704.6055712501854,4169.683205063495,538.8120315127447,2228.596819465473,210.7249985675575,157.9528648172108,654.4099302746517,338141.174106678,68.36481940550581,78.55473078082126,13123.341542998218,30961.732036639594,0.38439834194939615,0.5170136513343999,0.8964258853269562,0.9914959366927603,-52.77213375034668
